sentence_id	sentence	sentence_translation	label
5b08f1a782ca64cf1ee529ef70b893fcbdf2ad9b	Eine Ampel-Koalition aus SPD, „Grünen“ und FDP wäre zahlenmäßig ebenso möglich wie eine rot-„grün“-stasirote Linkskoalition (R2G) oder ein sogenanntes Jamaika-Bündnis aus Union, „Grünen“ und FDP.	A traffic light coalition made up of the SPD, the “Greens” and the FDP would be just as possible in terms of numbers as a red-“green” Stasiro-red left-wing coalition (R2G) or a so-called Jamaica alliance made up of the Union, the “Greens” and the FDP.	label_value
2d124520804f824571e0c95af8cbea565c2a3667	Der ICD-Code ist ein weltweit anerkanntes System, mit dem medizinische Diagnosen einheitlich benannt werden.	The ICD code is a globally recognized system that uniformly names medical diagnoses.	label_value
76cf38b053a47c02963eeb414f4de70ba84566b1	Auch wenn das Vlies der meisten FFP2-Masken wie Papier erscheint, es handelt sich um einen thermoplastischen Kunststoff: Polypropylen.	Even if the fleece of most FFP2 masks appears like paper, it is a thermoplastic: polypropylene.	label_value
eed99ad55fd21b1bd9a71090ebcd6e7d23c6f6ee	Eigentlich müsste den Verantwortlichen daher klar sein, dass ein fortgesetzter exponentieller Ausbau der Windenergie, wie er aufgrund des europäischen „Green Deal“ geplant ist, ein Abschalten des natürlichen Windhaushalts bedeutet, das sehr bald in eine Katastrophe münden wird – wenn uns nicht die Katastrophe bereits eingeholt hat!	It should actually be clear to those responsible that a continued exponential expansion of wind energy, as planned under the European “Green Deal”, means a shutdown of the natural wind balance, which will very soon lead to a catastrophe - if the catastrophe has not already happened to us caught up!	label_value
52a43bba670e01acc6e54d2fe61a0f17e17af8ba	Inzwischen ist das Tragen von FFP2- oder medizinischen OP-Masken in Geschäften und öffentlichen Verkehrsmitteln zur Pflicht geworden.	Wearing FFP2 or medical surgical masks has now become mandatory in shops and public transport.	label_value
6e184f73c22c10b3d7db5f2294d231de39478586	Ich habe eine Vermutung, die aber noch nicht ausreichend bestätigt ist, um sie zu äußern.	I have a suspicion, but it's not yet confirmed enough to express.	label_value
59a44d018253b45e21de2e5262ad7fe81b38fb2d	Noch beeindruckender ist die Tatsache, dass Capsaicin nicht nur Krebszellen abtöten kann, sondern die gesunden und normalen Zellen, die den Tumor umgeben, unversehrt lässt.	Even more impressive is the fact that capsaicin can not only kill cancer cells, but also leaves the healthy and normal cells surrounding the tumor unharmed.	label_value
4cf259877bff58597c83b2b124108de88ad2a45e	Stew: (12:43): Also, wenn du das weißt, wenn du diese Bestätigung bringst, warum sollte die, ich meine, das ist eine Meinung.	Stew: (12:43): So if you know that, if you bring that validation, why would the, I mean, that's an opinion.	label_value
afc4744a7faba7a025edf813deb0678ddd0e6425	Sie sind selbst mittlerweile ganz verzweifelt, weil sie Stillschweigen bewahren müssten und diese Belastung riesengroß ist.	They themselves are now completely desperate because they have to keep quiet and this burden is huge.	label_value
6987b574d515372143c4c8c58515949a577c79fd	Ihr Ziel – durch Zwangsimpfungen die Zahl der Toten zu maximieren – wird in seiner ganzen Skrupellosigkeit erkennbar.	Their goal – to maximize the number of deaths through compulsory vaccinations – is becoming apparent in all its unscrupulousness.	label_value
400805981f0168a6141851eb3088d49614151950	Das lege ich auch gerne alles offen.	I would also like to disclose all of this.	label_value
8d1a340fd9f8d81affc6b2052c62ff0961793236	Es ist schwer, öffentlich zugängliche geschützte Inhaltsstoffe zu überprüfen.	It is difficult to verify publicly available proprietary ingredients.	label_value
683d0e3ef543f6e63e3dd0d79723b2c6e12f62c7	Bei den blau eingefärbten OP-Masken wird zusätzlich meistens noch Cobalt als Farbstoff verwendet.	In blue-colored surgical masks, cobalt is usually also used as a dye.	label_value
e300f1ca3ee06c32400370eba3ac31dd224809f7	Allerdings ist darunter sehr wahrscheinlich auch ein großer Prozentsatz von solchen Patienten, die nicht an, sondern nur mit Corona verstorben sind.	However, this most likely includes a large percentage of patients who did not die from Corona, but only with Corona.	label_value
9223a01e39dde83b147fc76f6a43eb4da7f1d144	Leider ist ihre Identität für uns aufgrund der von ihr preisgegebenen Angaben nicht vollends nachprüfbar.	Unfortunately, her identity cannot be fully verified by us based on the information she provided.	label_value
0f682b58ae1a2d6d95830768ef2ac9cd808ff968	Dies gilt aber nicht für die Flanken- oder Randbereiche der 15 µm – Bande.	However, this does not apply to the flank or edge areas of the 15 µm band.	label_value
3d95a6855d90fdeb20093c2d61be6eb9ded12655	Dies ist ganz offensichtlich falsch, wie es Beda Stadler sehr eindrücklich erklärt hat.	This is obviously wrong, as Beda Stadler explained very clearly.	label_value
1fc27ace098f18b074f73b4126aa0957009db816	Seltsamerweise verzichtet das PEI hier auf eine detaillierte Altersaufschlüsselung wie bei AstraZeneca.	Strangely, the PEI does not provide a detailed age breakdown like with AstraZeneca.	label_value
f9930f3c5c6c3ae53664e434203e3204ad0d2789	Die Videopräsentation der Ergebnisse ist hier zu sehen.	The video presentation of the results can be seen here.	label_value
26b142a8bb37c2631c380eb6a2e74381b534eec9	Vielleicht möchten ja auch Jens Spahn und Lothar Wieler wissen, was sie da im Gesicht haben.	Maybe Jens Spahn and Lothar Wieler would also like to know what they have on their faces.	label_value
b6d9510d488f606236385d464d44304a85c2056c	99 % (bezogen auf das verwendete Testaerosol)) -Masken bestehen FFP-Masken immer aus mehrlagigen Kunststoffen mit bestimmten Eigenschaften.	99% (based on the test aerosol used)) masks, FFP masks are always made of multi-layer plastics with certain properties.	label_value
df5ca1e19e6e0027a7962ffa2fc093e59d61d623	Drei Tage nach Aufhebung der Quarantäne entwickelte sie Symptome der Sinusvenenthrombose.	Three days after the quarantine was lifted, she developed symptoms of sinus vein thrombosis.	label_value
c435d2505aff1c8cfd8c3dd24c108634fc4023e4	Etwa zwei Wochen nach der ersten Impfung waren fünf weitere Bewohner verstorben.	About two weeks after the first vaccination, five more residents died.	label_value
639ae284615b633d8de010d50edb697b0f62430d	Die Scharia ist göttlichen Ursprungs und versteckt sich in der Offenbarung, ohne eine juristisch präzise Artikulation erfahren zu haben.	Sharia is of divine origin and is hidden in revelation without having received precise legal articulation.	label_value
7ab019aee7673449c208dffa0d24004745a2285b	Das sieht bei Mers ganz anders aus: Hier infizieren sich Menschen immer wieder direkt bei Tieren.	Things look completely different in Mers: Here, people repeatedly become infected directly from animals.	label_value
cb633906b1f3b3fcd8830fc3d467aceb45a21c9a	Alles sei noch da, die Computer, Fingerabdruckscanner, Toiletten, Zäune, Zelte.	Everything is still there: computers, fingerprint scanners, toilets, fences, tents.	label_value
e73946c9bf7df76c8dd31078b81ef1138ea58141	Während seines Wehrdiensts bei der IDF (1990–93) setzte er bereits 1992 seine Studien fort und war Coautor bei ersten Veröffentlichungen zur Astrophysik.	During his military service in the IDF (1990–93), he continued his studies in 1992 and was co-author of the first publications on astrophysics.	label_value
11b0b535d7ee6cf2f2ae25875748fe7848a137ec	Laut des Gesundheitsministeriums geschehe dies, um die Zahlen international vergleichbar zu halten.	According to the Ministry of Health, this is done to keep the numbers internationally comparable.	label_value
c42fd1668d00c546c922ae59595f79e783030c96	US-Präsident Trump hat wiederholt behauptet - ohne Beweise vorzulegen -, dass allgemeine Briefwahl zu großflächigem Betrug führe.	US President Trump has repeatedly claimed - without providing evidence - that universal mail-in voting leads to widespread fraud.	label_value
424f1e4cd59165eaa4885d02143ddad8d9f271b0	Wie bei Grippewellen auch gibt es bei Covid-19 natürliche Verläufe, die sich dadurch auszeichnen, dass sich zu Beginn die Infektion schnell ausbreitet, um dann nach einer “Pause” eine Folgewelle zu generieren.	As with flu waves, Covid-19 has natural progressions, which are characterized by the infection spreading quickly at the beginning and then generating a subsequent wave after a “break”.	label_value
cc3545c2c4fb309fdefe6987bc2d4dfd9174ab69	Wir und Herr Günter Adams freuen uns über einen sachlichen Diskurs.	We and Mr. Günter Adams are looking forward to an objective discussion.	label_value
e695b049a8f52c5766166e04a030326e0fa4f793	Eher Pandemie der Unwissenheit – oder der Lügen?	More like a pandemic of ignorance – or of lies?	label_value
e4caa2959413691c43ea384688e6e5b151587909	Der kleine Bundesstaat Tamil Nadu mit 10 Millionen Einwohnern, setzte dagegen auf Remdesivir und hatte wesentlich schlechtere Ergebnisse.	The small state of Tamil Nadu, with a population of 10 million, relied on remdesivir and had significantly worse results.	label_value
1c90ce53d622c131e0a086d1d33ff55c29381ce4	"Demnach gingen bis Ende August 1.228 Verdachtsmeldungen für geimpfte 12- bis 17-Jährige ein, bei denen ""über mindestens eine Impfreaktion berichtet worden ist""."	"Accordingly, by the end of August, 1,228 suspicious activity reports had been received for vaccinated 12 to 17-year-olds in whom at least one vaccination reaction was reported."	label_value
fc338124d75b0ebaec5f36f012f2f155b6ac05b4	Andere entwickeln möglicherweise erst Tage nach der tatsächlichen Infektion Symptome.	Others may not develop symptoms until days after actual infection.	label_value
02c07bfd90063952be60f8863b9e89ee396eb613	Zwei Frauen hatten eine Fehlgeburt, nachdem sie die AstraZeneca-Spritze erhalten hatten.	Two women miscarried after receiving the AstraZeneca shot.	label_value
ea1b21e0b2e496ab3a00c51c4ac2399258a1f95b	Sind es die selben Stäbchen, die unseren Kindern in die Nase gesteckt werden?	Are these the same sticks that are stuck up our children's noses?	label_value
5b70d337520a85ea893e972763f3b9e08abd0032	Sie stelle dieses Können sowohl für Ärzte wie auch für Pharmaunternehmen und Verbraucher zur Verfügung.	It makes this expertise available to doctors as well as pharmaceutical companies and consumers.	label_value
1f33580a9b7de38c3feaa391473e2a12c4033df5	712 Schwangerschaften wären weitgehend normal verlaufen, inklusive Zwillingen kamen 724 Kinder zur Welt.	712 pregnancies would have been largely normal; including twins, 724 children were born.	label_value
6486917763bf236ff5908add69f8a57bd766d9ea	Steigende Wassertemperaturen nagen an den großen Eisschilden mit Kontakt zum Meer.	Rising water temperatures are eating away at the large ice sheets in contact with the sea.	label_value
20431c5632f3f8af9a71b41e743d2ef530caccca	Als Argument für die Existenz wird seitens der Zwangsmaßnahmenbefürworter immer das “Krankheitsbild von Covid-19” heran gezogen und dass weder Regierungen, Medien noch Wissenschaft die Menschen belügen würde.	As an argument for its existence, those in favor of coercive measures always use the “medical condition of Covid-19” and that neither governments, media nor science would lie to people.	label_value
576557b12239367e2fc4d05592f920e674609cc4	Und dann zusätzlich noch eine weitere Komponente, und zwar entweder die Haushaltsquarantäne, das heißt, dass auch hier wieder der Fall isoliert wird und der ganze Haushalt dazu.	And then there is another component, namely household quarantine, which means that the case is isolated again and the entire household is also isolated.	label_value
8a071d1e2c931a3f1b8ac367c6266b8f5188b8d5	Die britische Regierung hat einen schockierenden Bericht über die Nebenwirkungen der Corona-Impfstoffe von Pfizer und AstraZeneca veröffentlicht.	The British government has published a shocking report on the side effects of the Pfizer and AstraZeneca corona vaccines.	label_value
edb77a1c073e6060897d38657c7116eff58703c0	Dabei wären diese ganz entscheidend in diesen turbulenten Zeiten.	These would be crucial in these turbulent times.	label_value
29f01bcee34568d8ba212b889460b7f51623ca9c	Mit Ischgl-Studie, Heinsberg-Studie, Schulstudie Sachsen, dem Whistleblower-Papier aus dem Innenministerium und der großen Impfdebatte Kennedy contra Dershowitz.	With the Ischgl study, the Heinsberg study, the Saxony school study, the whistleblower paper from the Ministry of the Interior and the big vaccination debate between Kennedy and Dershowitz.	label_value
